id,nominal_capacity,nominal_energy,nominal_cycles,gravimetric_energy_density,volumetric_energy_density,industry_standard,nominal_voltage,operating_voltage,ac_resistance,max_self_discharge_rate,nominal_SOC_at_delivery,cell_weight,cell_name,cell_charging_temperature,cell_discharging_temperature,height,width,length,module_id
973,970087274,803713552,24908688,1002236829,491951033,Mrs,4476.78,6.36,9567267389,7517555428,4831599192,5654519059,973,20,-11.29,3008.44,6190.79,8912.83,973
974,1703211820,563090088,1168687302,2011391589,1875170906,Mr,2395.17,8.31,4065053754,5946002217,195319816.4,1395588429,974,8.37,38.31,9285.22,7896.6,5755.41,974
975,609082994,616978298,35039048,1841663931,2052476065,Ms,987.29,4.16,7128705474,7718663727,3243506497,8748381271,975,52.43,17.87,9696.6,5335.35,80.95,975
976,25500082,2056212276,1472944644,496341461,86918688,Honorable,263.62,8.36,4460398086,7333071911,1174009666,2457411617,976,46.36,-19.36,155.21,2141.58,4168.5,976
977,1815617074,436393922,1960555916,1715352179,1642523883,Ms,821.94,6.83,9946109566,8566914486,1308715640,7327652154,977,51.74,-8.29,4112.06,8922.52,6930.19,977
978,209001749,686046920,1985193715,1721433734,203185287,Dr,4715.37,3.94,5134519679,4225828088,6430541372,7360755505,978,0.98,48.7,1240.21,7291.75,8758.91,978
979,1155700160,658995233,1747001916,677332255,1243286916,Ms,7108.74,5.86,9085029565,6746948231,9066839586,2253682825,979,22.08,11.19,9749.73,592.3,5384.91,979
980,2099917995,1910165512,1773130164,1839150828,260031548,Mrs,4507.87,0.26,3275568490,9754086707,8544936157,2192903573,980,26.09,23.04,4032.63,201.68,1153.68,980
981,2126650246,265969233,1809405465,1108427472,571229472,Ms,4613.11,5.74,7482123781,2419658636,8467173249,9825308584,981,20.7,-29.6,5679.46,7792.44,839.84,981
982,855504249,145884361,994444884,145219064,1802110044,Mrs,4386,0.16,1160215210,6428720641,2540548619,9420047146,982,54.78,8.06,8130.38,4768.2,3552.66,982
983,783502974,1090800911,272681198,640119207,1259171056,Ms,504.53,8.93,3098220566,8445908670,4613236320,1125197431,983,10.29,26.74,7808.9,154.1,3330.32,983
984,234689750,808848613,267788601,894163223,1711602865,Ms,180.12,8.25,4515584230,2881008226,1322503259,7273982468,984,52.24,-19.45,8609.8,9296.65,1357.23,984
985,12850174,1897642134,1823566641,753665327,1774434243,Dr,8364.6,6.57,7123878542,6298691425,6001957648,9447947838,985,35.87,24.66,9875.2,5549.11,8799.41,985
986,1281348504,1634629858,1378590691,1688865580,26321699,Dr,7425.79,0.04,3539651120,6932762367,3289034826,9881856858,986,6.52,-2.41,6148.42,2702.28,4348.79,986
987,974634308,227224323,1493017779,341862381,911695845,Honorable,1741.26,9.63,803017649.5,6552442112,1446559416,1551648086,987,57.46,-10.9,1613.53,863.18,1982.72,987
988,1553858618,1356632834,1615080178,618594796,516870104,Honorable,4287.54,0.44,7248412563,4757658473,7800285783,2266454027,988,8.64,-27.31,2458.48,9695.53,8208.81,988
989,105585306,1900878918,2026641236,1162763730,1333222096,Ms,703.83,5.06,7430947688,9404661674,6459355502,4589463743,989,49.09,50.43,912.65,5343.11,9106.83,989
990,251216351,258251491,1079274504,46431774,432647003,Honorable,7515.28,1.57,5295489931,650840013.1,8866447561,8614915135,990,21.2,-11.3,7604.9,7314.19,4169.61,990
991,850421092,1404645189,2103891952,1416330130,1037813011,Ms,862.15,7.74,7861287150,8033871037,351325998.2,2877516109,991,54.75,27.13,9506.33,7643.11,8430.65,991
992,730491045,344617670,78693358,1924551776,29408020,Dr,2142.96,3.5,4019591882,6793248260,103245215.1,1489312025,992,0.7,-18.81,9589.1,4171.22,6433.21,992
993,1705806824,1923810316,1866263969,899922576,852080912,Dr,5460.59,3.69,2801280800,7444155707,2922855659,5381315829,993,59.67,-11.93,5913.03,7375.06,1527.31,993
994,150367122,488866538,1568471135,1631942036,899594319,Mrs,2747.79,8.06,7157887137,9131963058,1094610767,7182790506,994,11.25,37.86,4214.08,1578.85,4285.64,994
995,1974224593,1177064365,780942747,237566993,352151926,Ms,4415.82,5.34,1282901606,7938205505,376049630.9,1319403009,995,26.26,-19.02,4327.73,264.77,4367.97,995
996,859172766,650065706,1402853539,494933893,864251652,Mr,2368.25,5.35,1778840204,351136977.9,317959104.7,683241535.1,996,59.71,-25.66,5037.97,1742.45,3769.45,996
997,1212391925,536536117,1891914262,2077072667,1915186768,Rev,2794.8,1.18,5609299271,6952621366,3892488956,3817387460,997,55.49,23.32,7171.98,1720.23,6614.04,997
998,1298114317,451852205,1750158217,1921029016,1281864057,Mrs,7720.94,3.26,3028711425,8221588887,3463212381,5897218916,998,17.05,16.59,8907.57,2038.31,9286.83,998
999,937032192,1358881960,2090621819,1393649553,475103604,Mrs,7725.36,4.61,7925485296,2574307397,4553295487,2926958437,999,55.05,12.7,1106.18,522.04,943.56,999
1000,1256726493,1603584830,1405556620,1400334505,1654437285,Mrs,2781.44,3.27,3072639635,4920029107,1922645630,464131556.8,1000,20.87,3.21,2970.02,9751.11,5086.35,1000
